day,No,Annotation,Filename,RandomForest,kNN,AdaBoost,tAnnotation,tRandomForest,tkNN,tAdaBoost,RF,KNN,AB
4,308,go,nightTest/nightSequence2--01128.jpg,go,go,go,1,1,1,1,,,
2,309,stop,nightTest/nightSequence1--00112.jpg,stop,stop,stop,1,1,1,1,,,
4,310,stop,nightTest/nightSequence2--01557.jpg,stop,stop,stop,1,1,1,1,,,
4,311,go,nightTest/nightSequence2--03241.jpg,go,go,go,1,1,1,1,,,
3,312,stop,dayTest/daySequence2--05732.jpg,stop,stop,stop,1,1,1,1,,,
4,313,go,nightTest/nightSequence2--04025.jpg,go,go,go,1,1,1,1,,,
4,314,stopLeft,nightTest/nightSequence2--05005.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,315,stop,nightTest/nightSequence2--04982.jpg,stop,stop,stop,1,1,1,1,,,
2,316,stopLeft,nightTest/nightSequence1--03540.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,317,stop,nightTest/nightSequence2--03667.jpg,stop,stop,stop,1,1,1,1,,,
4,318,stop,nightTest/nightSequence2--00329.jpg,stop,stop,stop,1,1,1,1,,,
1,319,go,dayTest/daySequence1--02731.jpg,go,go,go,1,1,1,1,,,
2,320,stop,nightTest/nightSequence1--00679.jpg,stop,stop,stop,1,1,1,1,,,
4,321,stopLeft,nightTest/nightSequence2--04674.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
1,322,stop,dayTest/daySequence1--03550.jpg,stop,stop,stop,1,1,1,1,,,
1,323,stop,dayTest/daySequence1--03574.jpg,stop,stop,stop,1,1,1,1,,,
2,324,go,nightTest/nightSequence1--01725.jpg,go,go,go,1,1,1,1,,,
3,325,stop,dayTest/daySequence2--00165.jpg,stop,stop,stop,1,1,1,1,,,
1,326,go,dayTest/daySequence1--01178.jpg,go,go,go,1,1,1,1,,,
4,327,go,nightTest/nightSequence2--05567.jpg,go,go,go,1,1,1,1,,,
2,328,go,nightTest/nightSequence1--01803.jpg,go,go,go,1,1,1,1,,,
4,329,stop,nightTest/nightSequence2--06432.jpg,stop,stop,stop,1,1,1,1,,,
4,330,go,nightTest/nightSequence2--04218.jpg,go,go,go,1,1,1,1,,,
2,331,stop,nightTest/nightSequence1--01465.jpg,stop,stop,stop,1,1,1,1,,,
4,332,stop,nightTest/nightSequence2--04169.jpg,stop,stop,stop,1,1,1,1,,,
2,333,stop,nightTest/nightSequence1--00005.jpg,stop,stop,stop,1,1,1,1,,,
1,334,go,dayTest/daySequence1--01257.jpg,go,go,go,1,1,1,1,,,
2,335,go,nightTest/nightSequence1--02671.jpg,go,go,go,1,1,1,1,,,
3,336,stopLeft,dayTest/daySequence2--04615.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,337,stop,nightTest/nightSequence2--01602.jpg,stop,stop,stop,1,1,1,1,,,
1,338,go,dayTest/daySequence1--01154.jpg,go,go,go,1,1,1,1,,,
4,339,go,nightTest/nightSequence2--01258.jpg,go,go,go,1,1,1,1,,,
4,340,go,nightTest/nightSequence2--04448.jpg,go,go,go,1,1,1,1,,,
1,341,go,dayTest/daySequence1--03886.jpg,go,go,go,1,1,1,1,,,
3,342,stop,dayTest/daySequence2--05675.jpg,stop,stop,stop,1,1,1,1,,,
2,343,stop,nightTest/nightSequence1--00643.jpg,stop,stop,stop,1,1,1,1,,,
3,344,go,dayTest/daySequence2--01318.jpg,go,go,go,1,1,1,1,,,
2,345,goLeft,nightTest/nightSequence1--03866.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
1,346,go,dayTest/daySequence1--02126.jpg,go,go,go,1,1,1,1,,,
3,347,stopLeft,dayTest/daySequence2--05363.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,348,go,nightTest/nightSequence2--04261.jpg,go,go,go,1,1,1,1,,,
2,349,go,nightTest/nightSequence1--02426.jpg,go,go,go,1,1,1,1,,,
4,350,go,nightTest/nightSequence2--03275.jpg,go,go,go,1,1,1,1,,,
3,351,stopLeft,dayTest/daySequence2--06187.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,352,go,nightTest/nightSequence2--06508.jpg,go,go,go,1,1,1,1,,,
4,353,go,nightTest/nightSequence2--02888.jpg,go,go,go,1,1,1,1,,,
2,354,go,nightTest/nightSequence1--02457.jpg,go,go,go,1,1,1,1,,,
4,355,stop,nightTest/nightSequence2--01659.jpg,stop,stop,stop,1,1,1,1,,,
2,356,go,nightTest/nightSequence1--04411.jpg,go,go,go,1,1,1,1,,,
4,357,stop,nightTest/nightSequence2--01776.jpg,stop,stop,stop,1,1,1,1,,,
4,358,stop,nightTest/nightSequence2--02152.jpg,stop,stop,stop,1,1,1,1,,,
4,359,stop,nightTest/nightSequence2--01724.jpg,stop,stop,stop,1,1,1,1,,,
4,360,go,nightTest/nightSequence2--01813.jpg,go,go,go,1,1,1,1,,,
3,361,goForward,dayTest/daySequence2--03039.jpg,goForward,go,goForward,1,1,0,1,,,
2,362,stop,nightTest/nightSequence1--03287.jpg,stop,stop,stop,1,1,1,1,,,
2,363,stop,nightTest/nightSequence1--02772.jpg,stop,stop,stop,1,1,1,1,,,
4,364,stop,nightTest/nightSequence2--00770.jpg,stop,stop,stop,1,1,1,1,,,
1,365,go,dayTest/daySequence1--02729.jpg,go,go,go,1,1,1,1,,,
2,366,stop,nightTest/nightSequence1--03219.jpg,stop,stop,stop,1,1,1,1,,,
2,367,stop,nightTest/nightSequence1--00247.jpg,stop,stop,stop,1,1,1,1,,,
2,368,stop,nightTest/nightSequence1--01182.jpg,stop,stop,stop,1,1,1,1,,,
4,369,go,nightTest/nightSequence2--05506.jpg,go,go,go,1,1,1,1,,,
2,370,go,nightTest/nightSequence1--04198.jpg,go,go,go,1,1,1,1,,,
4,371,go,nightTest/nightSequence2--00599.jpg,go,go,go,1,1,1,1,,,
4,372,go,nightTest/nightSequence2--03143.jpg,go,go,go,1,1,1,1,,,
2,373,stop,nightTest/nightSequence1--01359.jpg,stop,stop,stop,1,1,1,1,,,
2,374,go,nightTest/nightSequence1--02212.jpg,go,go,go,1,1,1,1,,,
4,375,stop,nightTest/nightSequence2--02204.jpg,stop,stop,stop,1,1,1,1,,,
2,376,go,nightTest/nightSequence1--00008.jpg,go,go,go,1,1,1,1,,,
3,377,stop,dayTest/daySequence2--05868.jpg,stop,stop,stop,1,1,1,1,,,
4,378,stop,nightTest/nightSequence2--00419.jpg,stop,stop,stop,1,1,1,1,,,
2,379,stop,nightTest/nightSequence1--03274.jpg,stop,stop,stop,1,1,1,1,,,
2,380,go,nightTest/nightSequence1--01697.jpg,go,go,go,1,1,1,1,,,
1,381,go,dayTest/daySequence1--02817.jpg,go,go,go,1,1,1,1,,,
1,382,warning,dayTest/daySequence1--01921.jpg,warning,warning,warning,1,1,1,1,,,
2,383,go,nightTest/nightSequence1--02511.jpg,go,go,go,1,1,1,1,,,
2,384,stop,nightTest/nightSequence1--02790.jpg,stop,stop,stop,1,1,1,1,,,
2,385,go,nightTest/nightSequence1--02400.jpg,go,go,go,1,1,1,1,,,
3,386,stop,dayTest/daySequence2--05533.jpg,stop,stop,stop,1,1,1,1,,,
4,387,go,nightTest/nightSequence2--05385.jpg,go,go,go,1,1,1,1,,,
4,388,go,nightTest/nightSequence2--02909.jpg,go,go,go,1,1,1,1,,,
4,389,go,nightTest/nightSequence2--03119.jpg,go,go,go,1,1,1,1,,,
1,390,stop,dayTest/daySequence1--02025.jpg,stop,stop,stop,1,1,1,1,,,
4,391,stop,nightTest/nightSequence2--03330.jpg,stop,stop,stop,1,1,1,1,,,
1,392,go,dayTest/daySequence1--01197.jpg,go,go,go,1,1,1,1,,,
2,393,stop,nightTest/nightSequence1--03078.jpg,stop,stop,stop,1,1,1,1,,,
3,394,stop,dayTest/daySequence2--06108.jpg,stop,stop,stop,1,1,1,1,,,
3,395,stop,dayTest/daySequence2--05261.jpg,stop,stop,stop,1,1,1,1,,,
2,396,go,nightTest/nightSequence1--03513.jpg,go,go,go,1,1,1,1,,,
1,397,go,dayTest/daySequence1--02695.jpg,go,go,go,1,1,1,1,,,
4,398,go,nightTest/nightSequence2--04267.jpg,go,go,go,1,1,1,1,,,
4,399,stop,nightTest/nightSequence2--00361.jpg,stop,stop,stop,1,1,1,1,,,
4,400,go,nightTest/nightSequence2--03183.jpg,go,go,go,1,1,1,1,,,
4,401,go,nightTest/nightSequence2--03155.jpg,go,go,go,1,1,1,1,,,
3,402,goLeft,dayTest/daySequence2--06410.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
2,403,go,nightTest/nightSequence1--02530.jpg,go,go,go,1,1,1,1,,,
3,404,stop,dayTest/daySequence2--03910.jpg,stop,stop,stop,1,1,1,1,,,
3,405,stop,dayTest/daySequence2--03899.jpg,stop,stop,stop,1,1,1,1,,,
2,406,stop,nightTest/nightSequence1--02910.jpg,stop,stop,stop,1,1,1,1,,,
1,407,go,dayTest/daySequence1--01110.jpg,go,go,go,1,1,1,1,,,
4,408,go,nightTest/nightSequence2--04572.jpg,go,go,go,1,1,1,1,,,
4,409,go,nightTest/nightSequence2--04084.jpg,go,go,go,1,1,1,1,,,
2,410,stop,nightTest/nightSequence1--02743.jpg,stop,stop,stop,1,1,1,1,,,
3,411,goForward,dayTest/daySequence2--02984.jpg,goForward,goForward,goForward,1,1,1,1,,,
1,412,go,dayTest/daySequence1--02815.jpg,go,go,go,1,1,1,1,,,
2,413,go,nightTest/nightSequence1--03724.jpg,go,go,go,1,1,1,1,,,
3,414,go,dayTest/daySequence2--01191.jpg,go,go,go,1,1,1,1,,,
2,415,go,nightTest/nightSequence1--03990.jpg,go,go,go,1,1,1,1,,,
3,416,go,dayTest/daySequence2--04978.jpg,go,go,go,1,1,1,1,,,
4,417,go,nightTest/nightSequence2--02158.jpg,go,go,go,1,1,1,1,,,
3,418,stopLeft,dayTest/daySequence2--05851.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,419,go,nightTest/nightSequence1--03721.jpg,go,go,go,1,1,1,1,,,
4,420,go,nightTest/nightSequence2--02646.jpg,go,go,go,1,1,1,1,,,
4,421,stopLeft,nightTest/nightSequence2--06457.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,422,stopLeft,nightTest/nightSequence2--01336.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
1,423,go,dayTest/daySequence1--03637.jpg,go,go,go,1,1,1,1,,,
4,424,go,nightTest/nightSequence2--05461.jpg,go,go,go,1,1,1,1,,,
2,425,stop,nightTest/nightSequence1--03031.jpg,stop,stop,stop,1,1,1,1,,,
1,426,stop,dayTest/daySequence1--03611.jpg,stop,stop,stop,1,1,1,1,,,
4,427,stop,nightTest/nightSequence2--00285.jpg,stop,stop,stop,1,1,1,1,,,
4,428,go,nightTest/nightSequence2--01118.jpg,go,go,go,1,1,1,1,,,
3,429,goLeft,dayTest/daySequence2--06418.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
2,430,stop,nightTest/nightSequence1--01419.jpg,stop,stop,stop,1,1,1,1,,,
4,431,stop,nightTest/nightSequence2--06346.jpg,stop,stop,stop,1,1,1,1,,,
4,432,go,nightTest/nightSequence2--02382.jpg,go,go,go,1,1,1,1,,,
1,433,go,dayTest/daySequence1--03271.jpg,go,go,go,1,1,1,1,,,
2,434,stop,nightTest/nightSequence1--02901.jpg,stop,stop,stop,1,1,1,1,,,
4,435,stopLeft,nightTest/nightSequence2--04918.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
1,436,go,dayTest/daySequence1--02676.jpg,go,go,go,1,1,1,1,,,
4,437,stop,nightTest/nightSequence2--04149.jpg,stop,stop,stop,1,1,1,1,,,
4,438,stop,nightTest/nightSequence2--00379.jpg,stop,stop,stop,1,1,1,1,,,
4,439,stop,nightTest/nightSequence2--03693.jpg,stop,stop,stop,1,1,1,1,,,
2,440,go,nightTest/nightSequence1--01883.jpg,go,go,go,1,1,1,1,,,
3,441,goLeft,dayTest/daySequence2--06281.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
4,442,stop,nightTest/nightSequence2--00461.jpg,stop,stop,stop,1,1,1,1,,,
3,443,stopLeft,dayTest/daySequence2--03477.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,444,stop,nightTest/nightSequence2--01705.jpg,stop,stop,stop,1,1,1,1,,,
4,445,go,nightTest/nightSequence2--04273.jpg,go,go,go,1,1,1,1,,,
1,446,go,dayTest/daySequence1--03426.jpg,go,go,go,1,1,1,1,,,
2,447,stop,nightTest/nightSequence1--03483.jpg,stop,stop,stop,1,1,1,1,,,
4,448,go,nightTest/nightSequence2--05455.jpg,go,go,go,1,1,1,1,,,
1,449,go,dayTest/daySequence1--01016.jpg,go,go,go,1,1,1,1,,,
4,450,go,nightTest/nightSequence2--04402.jpg,go,go,go,1,1,1,1,,,
1,451,stop,dayTest/daySequence1--03514.jpg,stop,stop,stop,1,1,1,1,,,
3,452,stop,dayTest/daySequence2--00964.jpg,stop,stop,stop,1,1,1,1,,,
1,453,go,dayTest/daySequence1--03369.jpg,go,go,go,1,1,1,1,,,
1,454,stop,dayTest/daySequence1--02511.jpg,stop,stop,stop,1,1,1,1,,,
1,455,go,dayTest/daySequence1--03331.jpg,go,go,go,1,1,1,1,,,
2,456,stop,nightTest/nightSequence1--02982.jpg,stop,stop,stop,1,1,1,1,,,
2,457,stopLeft,nightTest/nightSequence1--03560.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
3,458,go,dayTest/daySequence2--06830.jpg,go,go,go,1,1,1,1,,,
4,459,go,nightTest/nightSequence2--04272.jpg,go,go,go,1,1,1,1,,,
3,460,stop,dayTest/daySequence2--00310.jpg,stop,stop,stop,1,1,1,1,,,
1,461,go,dayTest/daySequence1--00973.jpg,go,go,go,1,1,1,1,,,
2,462,go,nightTest/nightSequence1--04658.jpg,go,go,go,1,1,1,1,,,
4,463,stopLeft,nightTest/nightSequence2--06494.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,464,go,nightTest/nightSequence1--04849.jpg,go,go,go,1,1,1,1,,,
4,465,stop,nightTest/nightSequence2--06360.jpg,stop,stop,stop,1,1,1,1,,,
1,466,go,dayTest/daySequence1--03361.jpg,go,go,go,1,1,1,1,,,
3,467,stop,dayTest/daySequence2--05468.jpg,stop,stop,stop,1,1,1,1,,,
2,468,stop,nightTest/nightSequence1--03127.jpg,stop,stop,stop,1,1,1,1,,,
2,469,stop,nightTest/nightSequence1--03386.jpg,stop,stop,stop,1,1,1,1,,,
1,470,go,dayTest/daySequence1--02674.jpg,go,go,go,1,1,1,1,,,
2,471,stop,nightTest/nightSequence1--03321.jpg,stop,stop,stop,1,1,1,1,,,
1,472,go,dayTest/daySequence1--02238.jpg,go,go,go,1,1,1,1,,,
2,473,stop,nightTest/nightSequence1--02795.jpg,stop,stop,stop,1,1,1,1,,,
4,474,stop,nightTest/nightSequence2--05077.jpg,stop,stop,stop,1,1,1,1,,,
4,475,stop,nightTest/nightSequence2--00889.jpg,stop,stop,stop,1,1,1,1,,,
4,476,stop,nightTest/nightSequence2--00188.jpg,stop,stop,stop,1,1,1,1,,,
2,477,warning,nightTest/nightSequence1--02598.jpg,warning,warning,warning,1,1,1,1,,,
4,478,go,nightTest/nightSequence2--04336.jpg,go,go,go,1,1,1,1,,,
4,479,go,nightTest/nightSequence2--01909.jpg,go,go,go,1,1,1,1,,,
1,480,stop,dayTest/daySequence1--00756.jpg,stop,stop,stop,1,1,1,1,,,
1,481,go,dayTest/daySequence1--01187.jpg,go,go,go,1,1,1,1,,,
4,482,go,nightTest/nightSequence2--01440.jpg,go,go,go,1,1,1,1,,,
2,483,stop,nightTest/nightSequence1--02908.jpg,stop,stop,stop,1,1,1,1,,,
4,484,go,nightTest/nightSequence2--01098.jpg,go,go,go,1,1,1,1,,,
4,485,stop,nightTest/nightSequence2--01756.jpg,stop,stop,stop,1,1,1,1,,,
4,486,stop,nightTest/nightSequence2--02101.jpg,stop,stop,stop,1,1,1,1,,,
4,487,go,nightTest/nightSequence2--04284.jpg,go,go,go,1,1,1,1,,,
3,488,go,dayTest/daySequence2--03452.jpg,go,go,go,1,1,1,1,,,
3,489,stopLeft,dayTest/daySequence2--05219.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,490,stop,nightTest/nightSequence1--02927.jpg,stop,stop,stop,1,1,1,1,,,
2,491,stop,nightTest/nightSequence1--03007.jpg,stop,stop,stop,1,1,1,1,,,
2,492,stop,nightTest/nightSequence1--01592.jpg,stop,stop,stop,1,1,1,1,,,
2,493,stop,nightTest/nightSequence1--01517.jpg,stop,stop,stop,1,1,1,1,,,
4,494,stop,nightTest/nightSequence2--06253.jpg,stop,stop,stop,1,1,1,1,,,
1,495,go,dayTest/daySequence1--02913.jpg,go,go,go,1,1,1,1,,,
1,496,go,dayTest/daySequence1--02383.jpg,go,go,go,1,1,1,1,,,
2,497,stop,nightTest/nightSequence1--03480.jpg,stop,stop,stop,1,1,1,1,,,
4,498,stopLeft,nightTest/nightSequence2--01256.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,499,go,nightTest/nightSequence2--05553.jpg,go,go,go,1,1,1,1,,,
4,500,go,nightTest/nightSequence2--03064.jpg,go,go,go,1,1,1,1,,,
2,501,go,nightTest/nightSequence1--03705.jpg,go,go,go,1,1,1,1,,,
4,502,go,nightTest/nightSequence2--03869.jpg,go,go,go,1,1,1,1,,,
4,503,stop,nightTest/nightSequence2--06254.jpg,stop,stop,stop,1,1,1,1,,,
2,504,stop,nightTest/nightSequence1--01642.jpg,stop,stop,stop,1,1,1,1,,,
3,505,go,dayTest/daySequence2--04965.jpg,go,go,go,1,1,1,1,,,
1,506,go,dayTest/daySequence1--02706.jpg,go,go,go,1,1,1,1,,,
4,507,go,nightTest/nightSequence2--01164.jpg,go,go,go,1,1,1,1,,,
4,508,warning,nightTest/nightSequence2--01572.jpg,warning,warning,warning,1,1,1,1,,,
4,509,stop,nightTest/nightSequence2--06317.jpg,stop,stop,stop,1,1,1,1,,,
3,510,stopLeft,dayTest/daySequence2--05283.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,511,go,nightTest/nightSequence2--06500.jpg,go,go,go,1,1,1,1,,,
2,512,go,nightTest/nightSequence1--04166.jpg,go,go,go,1,1,1,1,,,
3,513,go,dayTest/daySequence2--02698.jpg,go,go,go,1,1,1,1,,,
4,514,go,nightTest/nightSequence2--06522.jpg,go,go,go,1,1,1,1,,,
4,515,warning,nightTest/nightSequence2--01544.jpg,warning,warning,warning,1,1,1,1,,,
2,516,stop,nightTest/nightSequence1--00969.jpg,stop,stop,stop,1,1,1,1,,,
2,517,go,nightTest/nightSequence1--02567.jpg,go,go,go,1,1,1,1,,,
4,518,go,nightTest/nightSequence2--04067.jpg,go,go,go,1,1,1,1,,,
4,519,stop,nightTest/nightSequence2--00142.jpg,stop,stop,stop,1,1,1,1,,,
3,520,go,dayTest/daySequence2--03403.jpg,go,go,go,1,1,1,1,,,
3,521,stop,dayTest/daySequence2--06134.jpg,stop,stop,stop,1,1,1,1,,,
2,522,warning,nightTest/nightSequence1--02613.jpg,warning,warning,warning,1,1,1,1,,,
1,523,stop,dayTest/daySequence1--02224.jpg,stop,stop,stop,1,1,1,1,,,
4,524,go,nightTest/nightSequence2--03996.jpg,go,go,go,1,1,1,1,,,
2,525,stop,nightTest/nightSequence1--03532.jpg,stop,stop,stop,1,1,1,1,,,
1,526,go,dayTest/daySequence1--03167.jpg,go,go,go,1,1,1,1,,,
2,527,stop,nightTest/nightSequence1--02983.jpg,stop,stop,stop,1,1,1,1,,,
4,528,go,nightTest/nightSequence2--01223.jpg,go,go,go,1,1,1,1,,,
2,529,stop,nightTest/nightSequence1--00652.jpg,stop,stop,stop,1,1,1,1,,,
2,530,goLeft,nightTest/nightSequence1--03759.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
4,531,go,nightTest/nightSequence2--04585.jpg,go,go,go,1,1,1,1,,,
2,532,warning,nightTest/nightSequence1--02725.jpg,warning,warning,warning,1,1,1,1,,,
4,533,go,nightTest/nightSequence2--02727.jpg,go,go,go,1,1,1,1,,,
1,534,warning,dayTest/daySequence1--01902.jpg,warning,warning,warning,1,1,1,1,,,
2,535,stop,nightTest/nightSequence1--03182.jpg,stop,stop,stop,1,1,1,1,,,
2,536,stop,nightTest/nightSequence1--02780.jpg,stop,stop,stop,1,1,1,1,,,
4,537,stop,nightTest/nightSequence2--00166.jpg,stop,stop,stop,1,1,1,1,,,
4,538,go,nightTest/nightSequence2--04325.jpg,go,go,go,1,1,1,1,,,
3,539,stopLeft,dayTest/daySequence2--03499.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,540,go,nightTest/nightSequence2--05521.jpg,go,go,go,1,1,1,1,,,
3,541,stopLeft,dayTest/daySequence2--05559.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,542,stop,nightTest/nightSequence2--06386.jpg,stop,stop,stop,1,1,1,1,,,
4,543,go,nightTest/nightSequence2--05317.jpg,go,go,go,1,1,1,1,,,
2,544,stop,nightTest/nightSequence1--01336.jpg,stop,stop,stop,1,1,1,1,,,
2,545,go,nightTest/nightSequence1--02583.jpg,go,go,go,1,1,1,1,,,
2,546,go,nightTest/nightSequence1--04719.jpg,go,go,go,1,1,1,1,,,
1,547,go,dayTest/daySequence1--03061.jpg,go,go,go,1,1,1,1,,,
2,548,go,nightTest/nightSequence1--03811.jpg,go,go,go,1,1,1,1,,,
4,549,go,nightTest/nightSequence2--05566.jpg,go,go,go,1,1,1,1,,,
4,550,go,nightTest/nightSequence2--02837.jpg,go,go,go,1,1,1,1,,,
1,551,go,dayTest/daySequence1--01129.jpg,go,go,go,1,1,1,1,,,
4,552,go,nightTest/nightSequence2--03157.jpg,go,go,go,1,1,1,1,,,
2,553,stop,nightTest/nightSequence1--03572.jpg,stop,stop,stop,1,1,1,1,,,
3,554,stopLeft,dayTest/daySequence2--05085.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,555,stop,nightTest/nightSequence2--04344.jpg,stop,stop,stop,1,1,1,1,,,
3,556,go,dayTest/daySequence2--06618.jpg,go,go,go,1,1,1,1,,,
2,557,goLeft,nightTest/nightSequence1--03758.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
4,558,stop,nightTest/nightSequence2--00518.jpg,stop,stop,stop,1,1,1,1,,,
3,559,go,dayTest/daySequence2--01186.jpg,go,go,go,1,1,1,1,,,
2,560,go,nightTest/nightSequence1--01854.jpg,go,go,go,1,1,1,1,,,
4,561,stop,nightTest/nightSequence2--06058.jpg,stop,stop,stop,1,1,1,1,,,
3,562,stopLeft,dayTest/daySequence2--05943.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,563,stop,nightTest/nightSequence2--01682.jpg,stop,stop,stop,1,1,1,1,,,
4,564,go,nightTest/nightSequence2--03266.jpg,go,go,go,1,1,1,1,,,
2,565,stop,nightTest/nightSequence1--01453.jpg,stop,stop,stop,1,1,1,1,,,
4,566,go,nightTest/nightSequence2--01464.jpg,go,go,go,1,1,1,1,,,
3,567,stop,dayTest/daySequence2--00886.jpg,stop,stop,stop,1,1,1,1,,,
2,568,stop,nightTest/nightSequence1--00558.jpg,stop,stop,stop,1,1,1,1,,,
2,569,go,nightTest/nightSequence1--02574.jpg,go,go,go,1,1,1,1,,,
4,570,stopLeft,nightTest/nightSequence2--01326.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,571,stop,nightTest/nightSequence1--02913.jpg,stop,stop,stop,1,1,1,1,,,
4,572,stop,nightTest/nightSequence2--06315.jpg,stop,stop,stop,1,1,1,1,,,
3,573,stopLeft,dayTest/daySequence2--04603.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,574,go,nightTest/nightSequence2--01270.jpg,go,go,go,1,1,1,1,,,
4,575,go,nightTest/nightSequence2--04414.jpg,go,go,go,1,1,1,1,,,
4,576,go,nightTest/nightSequence2--04154.jpg,go,go,go,1,1,1,1,,,
3,577,stop,dayTest/daySequence2--00215.jpg,stop,stop,stop,1,1,1,1,,,
2,578,stop,nightTest/nightSequence1--01378.jpg,stop,stop,stop,1,1,1,1,,,
4,579,go,nightTest/nightSequence2--04299.jpg,go,go,go,1,1,1,1,,,
4,580,stop,nightTest/nightSequence2--03710.jpg,stop,stop,stop,1,1,1,1,,,
4,581,go,nightTest/nightSequence2--02566.jpg,go,go,go,1,1,1,1,,,
4,582,go,nightTest/nightSequence2--01160.jpg,go,go,go,1,1,1,1,,,
2,583,warning,nightTest/nightSequence1--02722.jpg,warning,warning,warning,1,1,1,1,,,
2,584,stop,nightTest/nightSequence1--00865.jpg,stop,stop,stop,1,1,1,1,,,
3,585,stopLeft,dayTest/daySequence2--05348.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,586,stop,nightTest/nightSequence2--00484.jpg,stop,stop,stop,1,1,1,1,,,
1,587,stop,dayTest/daySequence1--03472.jpg,stop,stop,stop,1,1,1,1,,,
2,588,go,nightTest/nightSequence1--01805.jpg,go,go,go,1,1,1,1,,,
1,589,warning,dayTest/daySequence1--01914.jpg,warning,warning,warning,1,1,1,1,,,
1,590,go,dayTest/daySequence1--02076.jpg,go,go,go,1,1,1,1,,,
4,591,go,nightTest/nightSequence2--03174.jpg,go,go,go,1,1,1,1,,,
4,592,go,nightTest/nightSequence2--04079.jpg,go,go,go,1,1,1,1,,,
4,593,go,nightTest/nightSequence2--04280.jpg,go,go,go,1,1,1,1,,,
3,594,go,dayTest/daySequence2--06686.jpg,go,go,go,1,1,1,1,,,
3,595,go,dayTest/daySequence2--06763.jpg,go,go,go,1,1,1,1,,,
3,596,stop,dayTest/daySequence2--00358.jpg,stop,stop,stop,1,1,1,1,,,
4,597,stop,nightTest/nightSequence2--04780.jpg,stop,stop,stop,1,1,1,1,,,
3,598,go,dayTest/daySequence2--06586.jpg,go,go,go,1,1,1,1,,,
2,599,stop,nightTest/nightSequence1--02727.jpg,stop,stop,stop,1,1,1,1,,,
4,600,go,nightTest/nightSequence2--03887.jpg,go,go,go,1,1,1,1,,,
3,601,go,dayTest/daySequence2--05035.jpg,go,go,go,1,1,1,1,,,
3,602,stop,dayTest/daySequence2--06102.jpg,stop,stop,stop,1,1,1,1,,,
4,603,go,nightTest/nightSequence2--05557.jpg,go,go,go,1,1,1,1,,,
3,604,stopLeft,dayTest/daySequence2--05409.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,605,go,nightTest/nightSequence1--04353.jpg,go,go,go,1,1,1,1,,,
4,606,warning,nightTest/nightSequence2--01543.jpg,warning,warning,warning,1,1,1,1,,,
1,607,stop,dayTest/daySequence1--02496.jpg,stop,stop,stop,1,1,1,1,,,
1,608,stop,dayTest/daySequence1--02325.jpg,stop,stop,stop,1,1,1,1,,,
4,609,go,nightTest/nightSequence2--05462.jpg,go,go,go,1,1,1,1,,,
4,610,stop,nightTest/nightSequence2--00184.jpg,stop,stop,stop,1,1,1,1,,,
4,611,stop,nightTest/nightSequence2--00333.jpg,stop,stop,stop,1,1,1,1,,,
1,612,go,dayTest/daySequence1--01008.jpg,go,go,go,1,1,1,1,,,
4,613,go,nightTest/nightSequence2--05546.jpg,go,go,go,1,1,1,1,,,
3,614,stopLeft,dayTest/daySequence2--04978.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,615,stop,nightTest/nightSequence1--02931.jpg,stop,stop,stop,1,1,1,1,,,
4,616,go,nightTest/nightSequence2--05454.jpg,go,go,go,1,1,1,1,,,
